rating,review,date
2,Disappointed that the App didn't work for a couple of weeks. Said my phone wouldn't support the upgrade. I lost out on my £10 voucher.,2021-10-05
4,Pretty good.,2022-02-24
3,Didn't work today. Wouldn't give the discount on the Easter Bunnies! Very annoying.,2022-04-12
1,"It does not work with older versions of Android. Sorry, but Lidl is no more my favourite discounter.",2021-10-08
1,Find staff very friendly,2022-05-26
1,Poporul Ucrainian este in siguranță cu cele 4000 de căști primite de la guvernul german ...nu mai cumpăr de aici până când guvernul german nu o sa fie de acord cu excluderea Rusiei din SWIFT,2022-02-25
5,Easy to use and bonuses worthwhile,2022-09-11
4,So far so good. No complaints,2022-12-31
5,Great app and really good savings!,2022-08-09
5,Great prices,2021-12-21
4,Problem in shop with WiFi. TaverhM branch needs increased range as doesn't work at most tills.,2022-10-16
4,Very good app,2022-07-18
5,fab,2023-02-01
4,Good,2022-09-26
5,Nice prices...,2021-12-25
5,"Clean,easy access quite a few variations in different products that gives you a choice",2022-01-23
5,Excellent,2023-01-01
5,Easy to use,2022-10-30
5,Really easy to use and great savings,2021-11-29
5,Works well,2022-01-15
5,Very good,2021-12-23
3,Doesn't always work. Missed several shops because it wanted to update terms - I had to delete and reinstall app!,2022-02-21
5,Like the way Lidl communicate with us and like that I can chose if I need / want the receipt,2021-11-17
5,Very good,2021-10-07
3,"Have to activate the coupon before I scan the card?Why not just scan the card and coupon is automatically activated? Also, since I've got your app, I have been twice shopping. First time I forgot my phone, second time my batery was down. Both times I had to pay for ALL promotional goods full price. This never happened in Biedronka which has much more consumer friendly loyalty card. It's enough that I give my phone number to the cashier and the discount will be registered immediately.",2023-01-30
2,I find it confusing and not sure how I redeem vouchers or any other money saving items,2023-02-06
4,Very good,2021-11-05
3,It doesn't have English language,2023-04-04
5,Very good,2022-10-14
1,"Tried to install the app, just stays as pending.",2022-06-30
2,Cumbersome,2022-06-09
5,Fav,2022-10-09
5,Epic,2022-08-27
5,Very good with customer service very well done,2021-12-12
5,Love shopping in my local lidl prefer it to the other shops in the area,2022-03-14
5,Very good,2022-06-13
2,Am trying to install update. It keeps saying installed and then sorry fault is at our end. My £10.00 voucher expires today. What a waste of my money and time using my liddl app,2022-05-21
4,I'm not usually good with 'Apps' but the lovely girl on the till was extremely helpful and it is surprisingly easy! Confident to use it without reassurance next time. 🙂,2022-09-16
4,Ideal way to shop,2021-10-18
1,"Biggleswade store WiFi doesn't work. Phone signal not good. Why should it cost me data to find what's on offer. Staff was a bit rude when I complained. Update app button is pointless as it takes you round and round, not updating",2022-02-25
5,Asking to update app but when I try nothing happens waste of time,2022-02-24
5,Very Good shopping,2021-12-23
2,"Still has the same flaw. Needs one change to make it useful. As many of the stores are in or have very poor signal strength INSIDE them, the card needs to be available to scan without internet access. Atm you have to screenshot it and present that screenshot to the scanner to use the vouchers etc. Without it this facility the app really is just using up disc space.",2022-11-26
5,Great location and excellent value for money,2023-07-27
5,Brill!!,2021-11-20
2,Longer dates on coupons are required.. I cannot afford to go this regular and so I miss out on the coupons. Wondering if there is any point of having the app to be honest.,2021-12-15
5,Love this app. Easy to use. No problem scanning the card in.,2021-12-23
5,Good value,2022-04-21
1,"Při uvedení na český trh bylo v apce plno zajímavých nabídek, teď je to naprosto o ničem. Abych za celkový nákup za 3000 Kč získal věrnostní odměnu pytlík mouky je fakt trapné. Do toho kupóny ""na míru"", které vůbec neodpovídají mým nákupním zájmům. Nebo ""výhodné"" kupóny, kterými jenom upozorňujete na nové výrobky v sortimentu ale jinak nejsou žádnou odměnou za používání apky, si strčte někam. To, že masivně sbíráte data o vašich zákaznících by mohlo být kompenzováno trochu zajímavěji. Sbohem...",2023-03-01
4,Ibland är lite jobbigt att öppna appen,2022-10-26
2,They give u a item for free with the scratch and win and the shop never has it,2022-01-20
1,Not as cheap as Aldi on alot of stuff like meats etc but worth a look in for the odds n sods,2022-03-17
5,Always good to save.,2021-11-18
2,The App is a pain to use... you have to activate the coupons to use them... My Tesco club card automatically activates savings when you scan the card,2021-10-17
5,Year the best thing every came in to Ireland.Thanks for your text,2021-11-27
5,Love it and easy to use 😊,2022-07-09
1,I am so disappointed with this application. Internet is not available in a store and need to use my. Also once you activate your coupon usually not working on same morning. It's taking several hours. Very sad 🥺,2021-11-18
4,Very good value for money,2022-02-26
3,De ceva timp nu mai pot salva nici un cupon aferent unei achiziții din magazin. Rezolvați problema va rog.,2022-02-13
5,I am a wheelchair user and the staff are very friendly and helpful,2022-04-11
5,Great place to do your shopping,2022-12-16
1,"It doesn't work when I go to lids get some shopping ,it doesn't come up on the screen ,it says not recognised,",2022-11-21
5,Easy to use in store.,2022-06-15
1,"Failed to open while at till, again! Somewhat unreliable.",2022-03-01
5,Well stocked shop with good choices,2022-05-11
5,The staff are all very helpful,2021-11-02
2,Crashing constantly the last week,2021-10-22
5,I always loved shopping at Lidl. Quallity of the food always perfect and I've got 8 years of experience shopping at Lidl. The offers very kind 👏. Thank you Lidl 💗,2021-09-30
4,"Theapp is good, unfortunately Lidl Fermoy has become very slack about mask wearing by staff and customers, so have stopped going there.",2022-01-07
5,Worthwhile,2021-10-19
5,Very good app for keeping you up to date with all the offers in store and for money off coupons also,2021-11-01
3,The scatchcard is designed so that winning never happens,2022-02-26
5,So easy to use,2022-02-16
1,😕,2022-05-10
1,"I hate that I need to log in so often! I don't see the need for logging in every time I open this app (after latest update) or when a new update is released (before the latest update). Nothing is transferrable or withdrawable... I don't usually leave reviews, but the last update annoyed me enough to do it...",2022-02-25
5,It works well and delivers what's welcome easily,2021-12-16
3,Took me days to log in as it would not accept my password,2022-04-11
3,The app keeps logging me out,2021-11-08
5,Excellent,2022-02-28
5,Very nice store,2022-10-24
5,Love that they give coupons straight away,2023-01-14
5,I love. This shop is amazing to be in.,2023-07-08
5,"Great app. Full of updates and middle aisle ""necessities"". Worth the browse.",2022-06-04
5,My life,2023-01-12
1,You are always changing this and your update don't always work its a joke don't keep messing with it I now can't use my lidi plus sort out,2022-02-24
1,"Treat items if a preference of your own are always sold out, no matter time of day. As retailers cover themselves with ....while stocks last! Absolutely no need to activate treat as its not like Lidl are keeping that item in stock just for you. 80% of the time I did not benefit from any discounts & found I spent extra money in a more expensive store grocery and household supermarket. Waste of app & time for consumers. I would not recommend. Sorry!",2024-03-07
4,Good app,2023-08-25
5,No problems,2024-03-30
5,"Great ,helpful staff",2021-11-18
2,Na pocetku dobra sa dobrim akcijama sad se ne trude vise. Vrte iste kupone svima. Pola stvari sa akcije nema kad dodjete u radnju!!!,2022-04-07
5,Great,2022-04-30
5,Good app had no issues,2022-09-28
5,Regular shopper at Lidl. Wouldn't shop elsewhere,2021-10-14
5,"Brilliant, always plenty to choose from and always lower priced than other supermarkets.",2022-03-18
4,App works well enough. Includes shopping incentives and some useful coupons.,2022-01-13
5,A really enjoyable experience,2022-04-18
5,"Great , also interesting.",2021-11-22
4,Useful and fairly simple way to read the weekly leaflets and to access the lidl plus card.,2022-01-30
5,"Easy to instal & use. Sorry didn't use it sooner. I'll encourage people to use the app, great for coupons, scratch card play & general info. about store & stock.",2021-10-25
5,"Super , friendly staff",2021-10-24
2,Constantly signing me out,2022-12-06
5,Great,2022-04-05
5,Good service,2024-02-29
4,Overall quite good mebbe have more relevant offers every now and again,2021-12-19
4,It is good and helpful because it offers discount of different products especially to me as a regular buyer.,2023-03-15
5,Nice to have added benefits,2021-11-26
5,So easy to use,2022-02-22
5,Love the variety of products,2023-01-22
5,Good,2022-09-26
1,Extremely clunky app. It is as though Lidl doesn't actually want to give out a discount. Frustrating and I'm at the point of uninstalling the app and shopping at Aldi!,2022-02-25
1,The app is useless. It repeatedly crashes when trying to set up an account despite numerous attempts and uninstalling and reinstalling.,2021-12-06
1,"Pain to use it. Spammy garbage with worthless coupon popups, when all I want is to just get the code to scan it. Thanks for the response. It still keeps popping up coupons even after clicking Save.",2021-12-13
5,Always loved lidl- the foods great and the special offers good quality,2022-03-24
2,Was always useful and good but now slow and not updating shopping now,2022-05-08
5,It is good,2022-03-21
2,Keeps running in background and freezing my phone. Unable to shop there due to mobility/ travel issues so why is app running behind my other Android apps when I'm not even visiting the actual shop?,2023-03-08
2,Never wants to load when I'm in a queue at the checkout. So frustrating!,2022-09-28
5,Really good,2023-03-09
5,A bit tricky at first but now I use it all the time,2022-04-05
5,Good app easy to use needs to better choice of coupons though,2022-09-17
5,Super ideal 👌,2022-11-09
1,Why? The Lidl app was much better. Lidl plus app opens on browser... very bad 😞,2024-03-21
5,There is always something new.,2024-02-23
5,Really good deals and coupons great products at cheap prices!,2021-10-09
5,Excellent choice of products salad and vegetables good special offers,2022-07-21
2,The coupons only last seven days from when you earn them so if you earn your monthly 10% coupon on a Saturday then go shopping on a Sunday the next week you've lost it and your loyalty has been for nothing.,2023-10-22
4,Cannot fault .,2022-06-22
5,Great store great staff great food great prices staff are ever so helpful and careing,2022-02-26
3,Had quite a few apps to update and this is the only one that won't. It keeps showing 'Update Unavailable'. Not much point of it claiming in the app that an update is available in the first case!,2022-07-11
5,Can't get on the up date keeps going back,2022-02-24
1,App geht nicht mehr. Startet und schließt automatisch beim Laden.,2022-01-23
5,Great staff and wonderful products at amazing prices. Love it ❤️,2022-03-15
5,"Nice app, great discounts",2022-01-01
5,Organized,2021-11-20
1,This Lidl service is waste of time and energy because items free for any purchase it's not your choice,2022-02-12
3,Good but trolley most them locked 🔒 And you had to go in store to get some one to open them it took quite long.,2023-01-29
2,"Why coupons have to expire so quick ? And new improved li plus reward , actually worse unless you spend loads more.",2022-03-22
3,Doesn't always connect while in the store so coupons can't be used.,2022-11-23
5,Easy to use,2022-02-25
5,Tutto perfetto come sempre,2022-03-06
5,Generally a good price and now a little extra,2022-09-23
1,"It's not updating, tried uninstall, now won't install (even with wifi)",2022-11-26
5,Love to shop in LIDL good value for money with lots of good deals,2023-03-05
4,Maybe reqister at the entrance and not when trying to pack. I,2022-05-10
3,Certain visits have resulted in the Tills being unable to offer discounts on selected items as detailed in the App. Very disappointing as purchases not credited to my monthly total of purchases at Ludl.,2022-12-30
5,Always very helpful.,2022-02-25
5,"Easy to use, working fast and good",2021-11-25
4,good,2023-04-12
5,App works well,2021-11-30
5,All good,2021-12-08
5,Great stores plenty of variety,2023-06-29
5,Kept getting unable to connect signal in store when at check out. Then scan code would activate. NOT Been unable to access home page and coupons for several days. Acsessd just now. 10%OFF NEXT SHOP VOUCHER HAS EXPIRED. Lost out big time there. Thanks from a Faithful Shopper.🙁,2022-09-24
3,"All good features, keeps logging me out though which obviously causes frustration when you realise at checkout you have to log back in all over again🤡",2023-01-15
3,"When I open the app, I want the bar code to display immediately for speed at the checkout, and not be hidden a dozen clicks later.",2022-10-13
5,Always polite and helpful at the wick store,2021-11-18
3,I don't know why they don't add the English language? While I think there are many Lidl customers who do not know German and this is a serious problem for them... 🤔🥵 -2 ⭐😁 because language .... Otherwise +5⭐👍🏻,2023-12-15
4,"It was a good experience this morning except for the hand sanitizer which was empty!!! Also today they were queuing sensibly again, if you get that wrong you are at risk of being moaned at from all sides. Low and beholdy phone worked today on the Lidl app and they recorded my purchases however I would like a proper card.",2022-01-03
5,Best supermarket for price and service.,2022-01-21
1,Expires to quickly,2021-11-19
5,Great app.,2021-11-17
3,Coupons are useless as always for items I would never buy. App functions ok otherwise.,2022-07-11
5,Nice to use.,2022-05-14
1,"After activating two discount coupons before heading to the cashiers, the system server couldn't find me, it said ""server unable to find customer"", so I had to pay everything with no discount, just to avoid being stuck at the cashiers! And there were other customers having trouble to pay by using the app card at the store at the same time!",2024-02-18
4,Great thanks,2023-01-26
5,Very good love shopping at lidl,2022-02-25
5,"Great, easy app to use.",2022-10-17
4,Coupons are not really what I want week after week.,2022-07-01
5,Great,2022-02-25
4,Great experience,2022-04-21
1,I haven't opened the app and yet there are still over a thousand attempts to set trackers. Seems a bit excessive. Deleted,2023-04-06
5,"Great, and staff extremely helpful also really good bargain's",2022-08-21
1,"This says update, but when opened no update available, I have no access to my lidl app, what's going on",2024-03-07
5,Good,2021-11-07
3,My lidl store is convenient to me the staff are very friendly I can get quite a bit of my special purchases thank you,2023-08-17
4,"App works fine, shame they revised the milestones, liked four weekly shops of £50+ a month to get a total of £12 back off my shopping, now not as good having to spend £250 a month to get 10% back on a shop, but I suppose anything is better than nothing!!!!",2022-10-29
1,"I give up. Where can I search for an item. I'll shop somewhere else while you let me know. Vicki, you're not understanding what I'm saying. The app does not have a search function. I don't want a leaflet, or a coupon or booklet or even a store finder. I want a product or search function on the app.",2023-12-30
1,"New version pretends that coupons are active with a tiny date, previous version did not allow to active inactive coupons at all. It clearly designed to mislead customers.",2024-01-03
5,I like all the new offers. Also store as a well stoked. Staff are lovely too,2022-10-05
4,"Lidl is a lot cheaper than Asda, Sainsburys or Tesco and their products are just as good if not better",2022-03-04
4,Good shopping,2022-03-28
1,Always needs upgrading right at the till!,2023-12-08
5,Good,2022-07-24
5,Excellent,2022-11-04
4,Very good,2022-03-04
5,Great app and great value!,2022-02-24
3,Very friendly,2021-11-07
3,Not easy to use too many steps to perform,2023-01-06
5,Has great deals,2022-10-28
5,"Easy to use, thought it would be difficult wish I'd done it sooner",2021-12-23
1,I can not download the app 😒,2021-12-13
5,Love shopping in Lidl. Different foods and brands and very good prices1,2022-05-26
4,Great service and deals,2023-01-31
5,"app is pretty good 👍 it would be even better, for when you scan your code you can get points for something or vouchers.",2021-12-14
2,This app takes so long to load... then every next tap has it load all over again...,2021-12-01
4,Goob to deal with,2022-08-26
5,Very good.staff very helpful.lovely choice of items,2022-01-21
5,Simple set up and easy to use.,2023-02-16
5,Love it. Simple and easy to use with clear coupons and reward coupons.,2022-02-24
5,Very useful app,2021-11-27
5,"Easy to use, take a screen shot, so when at till you just go to your pictures and leave on screen ready to scan.",2022-04-04
5,Why don't other supermarkets learn from this. Love it,2022-01-24
5,easy to use,2022-08-01
5,👍,2022-06-02
5,Good 👍😊,2023-06-14
5,Fab,2022-03-12
5,Easy to use and great offers included. Only problem I've had is getting a signal in the store. To use the app in store you need to log onto the stores wifi or have all your coupons activated and take a screenshot/photo of your QR code to scan at checkout. Best to do one or both of these BEFORE you go into the store to prevent any problems.,2022-04-05
1,I miss the old lidl plus where I had a free 10 pound shop hardly seems using now.,2023-01-02
5,Easy to set up and use plus you save twice on purchasing and prices,2021-11-13
4,Handy to use and good rewards. Edited today as I'm spotting a frustrating trend...... rewards are often out of stock. Annoyed today when attempting to redeem a voucher and found item on shelf under correct flash and price ... but different branding .....and not recognised at till.,2022-10-09
5,Easy and reliable,2022-07-28
5,Great tasty bargains,2022-12-15
5,Easy to use for anyone,2021-10-28
5,Great easy to use,2022-12-29
5,"Our favourite food supermarket. Think I spent far too much time at lidl, coz it's on my way to work I pop in 2-3 times a week. We love it. They've got every food you need. Thank you for the reasonable price too.",2022-01-10
5,Very good,2023-02-11
5,Great digital receipts and brilliant coupons,2021-12-30
5,Very good.,2022-04-07
5,Great rewards,2022-08-23
5,Friendley staff the man on the till helped me with the app .and would even pack my bags for me Did not rush me,2022-05-18
5,Lovely staff great food,2022-04-29
5,Good,2022-08-18
5,Great app would not be without it,2023-10-11
2,Very good staff but would like d clothes to b displayed when in tks,2022-03-23
5,Easy to use,2022-04-25
4,Constantly needing to update the app.,2022-03-26
5,Very easy to use,2021-12-22
4,"It is very easy to use. I really enjoy the coupons and all, but I would really enjoy it even more if there were a shopping list option. That feature would help I think in planning a good shopping trip.",2024-02-11
1,Doesn't always register at checkout.,2022-11-06
5,Always something new on offer,2022-08-31
5,Staff extremely helpful and patient - have had a stroke and a bit slow at till - operator reassuring - I did not feel under pressure at all - she had a very calming influence. Thank you.,2021-12-14
5,Simple and easy to use,2022-09-01
5,Great app wonderful deals.,2022-08-21
5,Wonderful,2022-11-23
5,Easy to use and very informative,2022-02-28
2,Some of the products did not go through with the savings,2021-11-21
4,It didn't record my visit on Tuesday despite scanning my card. Good offers though when it does work.,2022-12-08
5,Excellent,2022-07-28
5,Great service and staff very friendly! I love the lidl plus app its the best thing since sliced bread,2021-11-07
5,Ok,2022-06-05
5,Terrific value for money. A joy to shop at Lidl.,2021-11-02
1,"Nothing like tesco, you cant keep your coupons because they expire in a week. You can only use it if you spend more than £10 and the rewards yiu get back are not work it, you get pennies off your shopping, not worth the phone space to be honest I'll be uninstalling it",2022-12-15
5,I really love Lidl plus.yiu get loads of free stuffs,2023-09-05
5,Excellent,2022-06-27
4,"It's annoying that the £2 and £10 vouchers run out in 7 days. I have to drive 10 miles to shop, and don't go every week !!",2022-05-03
5,App very easy to use.,2022-06-30
3,"Meh? Mixed reviews. Achieving the targets is clear, however getting th rewards is unnecessarily clumsy. I suspect deliberately. Instead of allocating your £2 / £5, 10% discount coupon when you've spent enough, you not only have to find the coupon, then add it, you then have to go back in the app, then activate it, a step which is quite frankly totally unnecessary, hence whyi think this is deliberately added, so that you likely will inadvertently not activate it before a big spend, at I did!!",2023-01-24
4,I like the regular updates and promotions although not all are relevant to our needs as a retired couple. I enjoy making use of the veg/fruit boxes priced at £1.50. Plenty of scope to batch cook.,2022-05-28
5,"Always ""Excellent Service""",2022-03-01
5,Great prices and deals.,2022-05-16
1,Not sure what it's for?,2023-10-07
1,Nu ma pot loga,2022-09-20
4,Easy and simple,2021-09-30
5,Easy to shop here,2022-07-14
5,Better than a card. Shop assistants very knowledgeable & help,2022-11-14
5,The app is great but the app will not open for the last 2 days.,2023-03-02
1,"Pointless , tesco reward system much better",2021-11-18
3,Having problems accessing my Lidl plus code. Not sure why,2022-02-06
5,Great,2021-11-12
5,Very good,2023-01-20
4,Still not sure if I have turned on coupons,2022-11-17
5,"Good service, excellent prices, unfortunately the shelves are not always full.",2022-04-07
5,Does the job without fuss,2021-11-29
5,Amazing value!,2021-11-12
5,"App is very friendly, however the rewards could be better. Thank you.",2021-11-18
1,"Cannot login despite reinstalling. The app kept asking me to login bit direct me to register interface for detail completion. When I entered my phone number, it says I already registered (yeah, you don't say).",2022-10-30
4,Good,2022-01-24
5,"Easy, quick and simple to use",2023-01-26
5,Excellent value products.,2021-12-12
5,"First time user, so easy to use app, so far love it!!!",2022-06-21
5,Affordable prizes of commodities. Loads of parking area.,2022-03-20
1,"Nothing more then a tracking device on your spending. Those ""awards"" are ridiculous. Literally tracks your spending .....no thanks.",2023-01-20
5,"Lidl have made the site idiot proof, it's so easy to get around it's great, plus they have a great range to choose from.",2022-12-07
3,Constant updates but good offers,2022-04-26
3,When I win coupons they are nearly always for things I don't buy. Would be better if it could be matched to things people use.,2021-10-17
1,The app does not work. Everytime I go on it tells me there is an update I hit the update throws me back to a page I open then it goes to there's an update so back again. Tried reinstalling still nothing,2021-10-11
5,Love the bakery and get some great bargains,2022-12-26
5,"Like the new look but l wish you had a gluten free area ,also our £2 &£10 discount need to cover for next shop ,which is often a few days into next month",2022-02-25
5,My favorite shop in the area,2021-10-12
5,Good place to shop and is very reable,2022-08-18
4,"Good choices,Good prices but fall down on your checkouts. Staff not very helpful.",2022-11-18
5,"Great app,",2022-11-27
5,Always easy to use with little fun bits thrown in for good measure 😉,2021-12-02
5,This app is very good and useful I can see all the products on my phone l love to shop at Lidl,2021-11-08
5,Great.,2021-12-18
5,Wunderbar!,2022-04-23
5,I love lidl plus,2022-11-17
1,"Uzasno losa aplikacija, nema cak ni poslednjeg racuna (detaljno), a ove racune stampaju na toalet papiru nekom, tako da ako ga presavijete, neupotrebljiv je, nista se ne vidi, a ni QR kod im ne radi na istom",2022-11-29
5,Super,2021-11-25
5,"Excellent, easy to use and saves me money.",2022-08-25
5,The staff are always very helpful,2021-12-28
2,"Why after i choose the country where am i, it only selects the language of that country... Why can't I switch to English or to another language?",2022-09-12
5,Brilliant app and really easy to use.,2023-11-28
5,Always a good selection of new items to choose from. Opportunity to experience a new product.,2022-03-31
5,It makes my shopping planning easier.,2022-02-21
4,"I don't have a Smart phone so use my tablet . Makes it difficult to read , but the staff are very helpful",2022-01-10
5,Good That all I got to say,2022-08-23
3,Never really use but for the middle of Lidl.,2024-03-01
5,Good,2023-05-19
1,App is too big I've had to remove 3 other apps from my phone to update the lidl app !,2021-12-08
4,"Ok when I know what to do,lost a couple of receipt totals at till which I couldn't get back otherwise ok.",2022-02-24
1,Absolutely rubbish,2021-11-06
1,"It used to have this £10 off coupon that you get when you spend £250 within a month now that's reasonable you still got the customer to spend £250 and only reward them with £10 for spending at Lidl and not go to say Asda, Aldi or one of your other competitors however they've now even took that dog biscuit away, now it's spend £250 get 10% off your next shop, this is so lame, you get much better offers from Sainsbury's nectar points/ smart shop app and Tesco clubcard. I will be uninstalling.",2023-02-01
1,"Store offeres are not working. It happened twice , in different days with 2 different items. And no don't tell i scanned the bar code in wrong day, because is simply : is not applying anything, offers, discount, etc. I just give it a chance for second time but apparently is not worth it.",2023-04-18
1,App didn't work after update uninstalled then reinstalled now working,2022-10-04
5,Great,2022-02-24
5,Lovely,2022-05-23
5,Great selection of household and food and reasonable prices,2022-02-24
2,It's good but if you reach the maximum amount it doesn't really give you any thing it only gives u £2 off but before it used to give you £10 off so what's the point off wasting your money on shopping and in the end you only get £2 off its sad,2023-04-22
5,Excellent all round,2021-10-07
5,Very good,2022-05-20
1,The new offer of adding a bakery item to coupon but you have to spend £200 instead of £100 to qualify for £10 voucher👎,2022-02-25
5,Despite the very slow customer in front of me at the checkout the cashier remained polire and humourous.,2022-10-13
5,"The app is very annoying when it stops working, this usually happens when trying to get the £10 off. When it works it's good so I would recommend it",2021-10-15
5,Обичам LIDL,2021-12-03
5,Very nice produce and friendly staff.,2022-03-23
1,No point in this I live in Belfast and none off the stores show seems a little unfair ??,2022-05-04
5,Always manage to get money off per month buy some treats with the coupons,2021-11-10
5,Top one on the market,2022-07-06
5,"Lovely staff, very polite to there customers.",2021-11-21
5,Very good easy to use,2023-09-08
5,Went to the new Lidl today in skelmersdale very clean and bright got a few bargains will be going back soon,2022-06-09
4,Nerodo sestadienio ir treciadienio akciju,2022-05-07
5,"Best budget supermarket, great range, great prices.",2022-01-28
4,Feel like I m holding the q at times!,2021-11-14
5,Easy to use and saving,2021-10-29
4,The apps fine the app/qcode reader by the tills needs nuked from orbit as its inc in Dantes circles of hell!,2023-01-24
5,Not had a problem with App till now when it's not updating I take that back all updated ticketey boo,2022-04-05
5,Just a lidl bit more....,2022-06-20
4,Easy. Fine to use.,2022-04-14
5,Great rewards for customer loyalty.,2022-01-13
5,"Excellent app, only downside is if you forget to scan the app at the till you cannot add the receipt at a later date. So you lose out.",2022-04-28
5,Fantastic 👏 Get reward for shopping every time!,2022-10-17
5,Very good food and lots of options (rinkeby),2022-09-27
5,Easy to follow and use,2021-10-09
1,"Bombards you with discounts that are short-lived offers, when you get to the store there's no stock. A bit of a con. And what's worse is you need to activate all the coupons ready for the till. If you're being rushed through the till later .. forget those discounts. Why the coupons can't be automatically activated .. well maybe another bit of the con..",2022-05-28
3,"Everything is perfect except there's no halal meat options.... My local Lidl is in the heart of a Muslim community and it's a shame that they didn't even think to prepare for Ramadan, no halal meat, no dates, no Ramadan offers on the most commonly used vegetables for the occasion... Lidl is normally very inclusive with other cultures like Chinese New year or Easter but they are missing out by excluding the Muslims specially while the shop is in the heart of their community... very sad...",2022-04-04
3,Not currently working,2023-03-02
5,Always served by very welcoming staff,2022-01-26
5,Satisfactory,2021-10-01
1,Does not select Northern Ireland store,2022-02-28
5,Great,2022-03-11
2,Nightmare to use,2022-04-09
5,Excellent,2021-10-25
1,Phone me,2024-03-23
5,Amazing,2022-06-10
5,Llhi ii,2022-05-08
4,The store is well stocked and staff very polite and helpful. However I imagine that they are currently short staffed due to the sorry state the milk fridge was in today.Presumably a carton had split as there was milk dried on the glass doors. The app is easy to use and the money off coupons soon build up.,2022-11-11
1,I think the money off coupon reward scheme is totally unsatisfactory and grossly unfair in allowing only 7 days to use the coupons. I am aware that I have lost the benefit of several of these coupons because I have not been able to visit a store within 7 days. The scheme is based on the customer's monthly spend and it should give at least a month to use the £2 and £10 money off coupons. The fact that I happen to be a disabled pensioner makes it more difficult but that is incidental to the issue.,2021-11-29
4,From time to time it has some good points. Down side when you reach a voucher goal they take it away in seven days,2021-12-18
1,"App asks you to update and don't let you go further without update. It's crazy because when many people waiting in que and I start updating app, can make everybody annoy. Come on what is emergency that app everytime act like this.",2022-03-20
4,"Good app, great rewards, can be a bit slow.",2022-01-29
3,"Used to be much better. They give you scratch cards when you shop, but rather than money off like they used to give, it's 70p off a random product you don't want... Which would have been considered a general offer anyway... Bring back the money off shopping... Much better",2021-12-06
5,Very good,2022-07-01
5,Makes shopping fun.,2022-03-07
1,With the last update crashes every time,2023-04-17
5,"At ossett lidl found it difficult to get a signal for the app,store checkout assistant said many customers were having same problem.",2022-12-04
1,The lidl plus app does not identify stores in Northern Ireland.,2024-03-16
5,"Exceptional, good quality and friendly service and to top it all you actually money back by using the app not useless vouchers off things you don't want.",2022-06-24
1,Won't open.,2021-10-07
5,Amazing free 🎁 s BUY IT+,2022-09-26
2,I'm not sure if they actually check what people buy cause half the things I get coupons for I have never bought and probably never would. I have also noticed when I do a 'big shop' I literally just get in the car and get notification of money off voucher that is only valid till the next day. Not impressed.,2022-12-15
5,Very good avoidable,2021-10-15
5,Loving the lidl app absolutely great,2022-10-09
5,What are these points useful for.,2022-07-29
5,User friendly and useful,2021-12-05
1,Would rate it -5 if you could rate it in the negatives ... The app just continues to freeze as soon as I try to log in. I've tried multiple times and with multiple webb browsers. That's it. Uninstalling and never puting myself through trying to get this pos app to work ever again. Worthless.,2023-09-01
5,"Lovely new store, helpful friendly staff. Lots more choice of stock, nice wide aisles an overall great shopping experience",2022-01-05
4,"Great shopping, friendly staff, which is bonus. Always disappointed with the cost fresh meat items are, except chicken. Overall pleased with the products.",2022-01-21
4,Buono,2024-02-26
5,Excellent choice of Flavour of the week. Loved the Spanish choux buns. Always good service and help from floor staff.,2022-03-06
5,Good value. I think the £1.50 box of fruit and veg a great idea . I hate the thought of good food going to waste.,2022-05-05
5,Good staff,2023-09-22
5,Love to shop at lidl every week👍,2021-10-25
5,All good.,2021-12-11
4,As it says well worth it.,2022-02-10
5,Easy and straightforward to use,2021-10-28
5,Great,2022-09-29
5,Very good very nice!!,2022-06-25
5,Loving it,2022-10-11
5,Good. Like our local store always helpful..,2022-07-12
4,Helpful app informs you on new deals,2021-12-22
5,Always friendly,2021-11-27
5,👍,2022-08-27
5,Very good supermarket,2021-10-25
5,Always good,2021-11-04
4,Great app,2022-04-07
5,Interesting App to use. Like the leaflets. Enjoy visiting the store.,2022-07-23
5,Just great,2022-10-18
4,Good,2022-01-16
5,"Nice shopping experience, clean & tidy, good quality food.",2022-04-11
5,Impressed,2022-02-04
5,Lot's of choice,2022-01-12
4,"I don't usually use apps, discount codes etc, but thus one is so easy to use.",2022-04-28
5,Very good and friendly staff,2021-11-02
1,Update block app,2021-10-07
5,Very good,2023-02-09
1,You need to spend more and get less back on the new app,2022-11-11
5,Happy cheap as chips,2022-12-05
5,I am new to Lidlington plus good up till know,2022-08-23
3,"Pretty good deals, there's at least 2 or 3 a week that my wife and I make use of. We have had a number of instances where the coupons we've used have not registered when we've scanned our app, this doesn't affect the final total much, but it is confusing and a little frustrating that we are missing out on 15% or so here and there. The scratch coupons feel pointless, we've had so many lately and they were all duds. The bakery roulette is a better system because you always win, instead of a maybe",2023-10-18
1,"Okay, what the hell happened here? I haven't been able to use the app whatsoever for a couple weeks now as it signed me out forcefully and doesn't let me sign in anymore. It takes me to a page where I can choose to sign in or sign up but it's completely unresponsive regardless of the browser I open it in. I've tried reinstalling among other things but this is actually embarrassing.",2022-11-23
5,Lidl extras,2022-01-02
2,Cannot get updated app installed,2021-10-12
3,Good 👍,2022-01-28
5,"It is very easy to use, and the rewards are welcome.",2023-12-03
5,Great,2022-02-26
